N,E,R,time
100,100,22,17
100,100,22,18
100,100,22,15
100,100,22,18
100,100,22,16
100,100,22,19
100,100,22,21
100,100,22,16
100,100,22,17
100,100,22,15
100,100,22,28
100,100,22,24
100,100,22,20
100,100,22,26
100,100,22,20
100,100,22,11
100,100,22,11
100,100,22,15
100,100,22,15
100,100,22,32
100,100,22,23
100,100,22,16
100,100,22,16
100,100,22,22
100,100,22,16
100,100,22,23
100,100,22,28
100,100,22,17
100,100,22,16
100,100,22,26
100,100,22,28
100,100,22,21
100,100,22,25
100,100,22,22
100,100,22,23
100,100,22,20
100,100,22,16
100,100,22,31
100,100,22,14
100,100,22,12
100,100,22,19
100,100,22,19
100,100,22,16
100,100,22,21
100,100,22,17
100,100,22,21
100,100,22,16
100,100,22,12
100,100,22,18
100,100,22,16
100,100,22,19
100,100,22,13
100,100,22,19
100,100,22,14
100,100,22,14
100,100,22,19
100,100,22,20
100,100,22,14
100,100,22,16
100,100,22,29
100,100,22,15
100,100,22,15
100,100,22,34
100,100,22,24
100,100,22,14
100,100,22,20
100,100,22,17
100,100,22,14
100,100,22,34
100,100,22,20
100,100,22,17
100,100,22,23
100,100,22,16
100,100,22,18
100,100,22,18
100,100,22,23
100,100,22,19
100,100,22,16
100,100,22,18
100,100,22,15
100,100,22,13
100,100,22,17
100,100,22,29
100,100,22,17
100,100,22,13
100,100,22,23
100,100,22,22
100,100,22,30
100,100,22,15
100,100,22,17
100,100,22,18
100,100,22,17
100,100,22,22
100,100,22,20
100,100,22,17
100,100,22,28
100,100,22,16
100,100,22,20
100,100,22,15
100,100,22,20
100,100,22,12
100,100,22,19
100,100,22,21
100,100,22,24
100,100,22,18
100,100,22,16
100,100,22,18
100,100,22,17
100,100,22,18
100,100,22,17
100,100,22,12
100,100,22,15
100,100,22,18
100,100,22,19
100,100,22,34
100,100,22,20
100,100,22,20
100,100,22,20
100,100,22,14
100,100,22,20
100,100,22,17
100,100,22,20
100,100,22,18
100,100,22,14
100,100,22,17
100,100,22,16
100,100,22,22
100,100,22,16
100,100,22,28
100,100,22,13
100,100,22,30
100,100,22,28
100,100,22,12
100,100,22,15
100,100,22,28
100,100,22,28
100,100,22,15
100,100,22,17
100,100,22,15
100,100,22,17
100,100,22,18
100,100,22,26
100,100,22,21
100,100,22,15
100,100,22,24
100,100,22,15
100,100,22,15
100,100,22,21
100,100,22,27
100,100,22,18
100,100,22,14
100,100,22,22
100,100,22,16
100,100,22,20
100,100,22,18
100,100,22,15
100,100,22,26
100,100,22,17
100,100,22,18
100,100,22,20
100,100,22,14
100,100,22,15
100,100,22,17
100,100,22,13
100,100,22,15
100,100,22,14
100,100,22,19
100,100,22,18
100,100,22,18
100,100,22,16
100,100,22,19
100,100,22,16
100,100,22,14
100,100,22,15
100,100,22,15
100,100,22,17
100,100,22,24
100,100,22,15
100,100,22,21
100,100,22,14
100,100,22,16
100,100,22,20
100,100,22,18
100,100,22,18
100,100,22,15
100,100,22,14
100,100,22,17
100,100,22,15
100,100,22,16
100,100,22,19
100,100,22,20
100,100,22,13
100,100,22,20
100,100,22,14
100,100,22,18
100,100,22,15
100,100,22,14
100,100,22,18
100,100,22,15
100,100,22,16
100,100,22,14
100,100,22,17
100,100,22,18
100,100,22,21
100,100,22,23
100,100,22,13
100,100,22,13
100,100,22,24
100,100,22,15
100,100,22,18
100,100,22,10
100,100,22,15
100,100,22,20
100,100,22,15
100,100,22,30
100,100,22,18
100,100,22,15
100,100,22,16
100,100,22,12
100,100,22,23
100,100,22,22
100,100,22,17
100,100,22,19
100,100,22,17
100,100,22,12
100,100,22,13
100,100,22,18
100,100,22,16
100,100,22,18
100,100,22,16
100,100,22,12
100,100,22,21
100,100,22,20
100,100,22,13
100,100,22,24
100,100,22,17
100,100,22,19
100,100,22,15
100,100,22,12
100,100,22,18
100,100,22,20
100,100,22,12
100,100,22,18
100,100,22,17
100,100,22,16
100,100,22,16
100,100,22,21
100,100,22,20
100,100,22,22
100,100,22,16
100,100,22,17
100,100,22,17
100,100,22,18
100,100,22,15
100,100,22,22
100,100,22,18
100,100,22,17
100,100,22,18
100,100,22,20
100,100,22,17
100,100,22,15
100,100,22,20
100,100,22,15
100,100,22,16
100,100,22,18
100,100,22,22
100,100,22,26
100,100,22,19
100,100,22,17
100,100,22,15
100,100,22,22
100,100,22,14
100,100,22,20
100,100,22,18
100,100,22,15
100,100,22,17
100,100,22,19
100,100,22,18
100,100,22,28
100,100,22,25
100,100,22,20
100,100,22,21
100,100,22,18
100,100,22,21
100,100,22,12
100,100,22,17
100,100,22,23
100,100,22,17
100,100,22,15
100,100,22,30
100,100,22,18
100,100,22,16
100,100,22,20
100,100,22,15
100,100,22,23
100,100,22,17
100,100,22,17
100,100,22,22
100,100,22,16
100,100,22,15
100,100,22,18
100,100,22,22
100,100,22,19
100,100,22,14
100,100,22,15
100,100,22,17
100,100,22,15
100,100,22,21
100,100,22,16
100,100,22,17
100,100,22,18
100,100,22,23
100,100,22,20
100,100,22,18
100,100,22,15
100,100,22,23
100,100,22,20
100,100,22,23
100,100,22,15
100,100,22,17
100,100,22,19
100,100,22,22
100,100,22,13
100,100,22,26
100,100,22,21
100,100,22,14
100,100,22,14
100,100,22,18
100,100,22,17
100,100,22,23
100,100,22,25
100,100,22,19
100,100,22,16
100,100,22,23
100,100,22,15
100,100,22,23
100,100,22,19
100,100,22,13
100,100,22,38
100,100,22,12
100,100,22,13
100,100,22,17
100,100,22,17
100,100,22,26
100,100,22,15
100,100,22,19
100,100,22,25
100,100,22,14
100,100,22,15
100,100,22,15
100,100,22,16
100,100,22,15
100,100,22,22
100,100,22,18
100,100,22,16
100,100,22,18
100,100,22,16
100,100,22,16
100,100,22,14
100,100,22,17
100,100,22,15
100,100,22,17
100,100,22,18
100,100,22,16
100,100,22,16
100,100,22,15
100,100,22,21
100,100,22,21
100,100,22,16
100,100,22,20
100,100,22,20
100,100,22,14
100,100,22,16
100,100,22,17
100,100,22,24
100,100,22,17
100,100,22,20
100,100,22,14
100,100,22,17
100,100,22,15
100,100,22,23
100,100,22,18
100,100,22,18
100,100,22,16
100,100,22,15
100,100,22,18
100,100,22,17
100,100,22,15
100,100,22,13
100,100,22,18
100,100,22,22
100,100,22,22
100,100,22,19
100,100,22,14
100,100,22,19
100,100,22,18
100,100,22,15
100,100,22,17
100,100,22,14
100,100,22,22
100,100,22,25
100,100,22,26
100,100,22,17
100,100,22,19
100,100,22,21
100,100,22,16
100,100,22,16
100,100,22,23
100,100,22,16
100,100,22,16
100,100,22,12
100,100,22,22
100,100,22,16
100,100,22,22
100,100,22,20
100,100,22,23
100,100,22,17
100,100,22,27
100,100,22,16
100,100,22,16
100,100,22,29
100,100,22,21
100,100,22,14
100,100,22,22
100,100,22,24
100,100,22,21
100,100,22,23
100,100,22,14
100,100,22,13
100,100,22,27
100,100,22,14
100,100,22,14
100,100,22,19
100,100,22,15
100,100,22,25
100,100,22,24
100,100,22,17
100,100,22,25
100,100,22,13
100,100,22,16
100,100,22,20
100,100,22,18
100,100,22,18
100,100,22,23
100,100,22,27
100,100,22,21
100,100,22,24
100,100,22,15
100,100,22,19
100,100,22,17
100,100,22,21
100,100,22,13
100,100,22,15
100,100,22,22
100,100,22,21
100,100,22,21
100,100,22,15
100,100,22,24
100,100,22,19
100,100,22,18
100,100,22,25
100,100,22,17
100,100,22,22
100,100,22,13
100,100,22,21
100,100,22,21
100,100,22,18
100,100,22,13
100,100,22,19
100,100,22,19
100,100,22,16
100,100,22,16
100,100,22,18
100,100,22,18
100,100,22,20
100,100,22,24
100,100,22,22
100,100,22,18
100,100,22,19
100,100,22,18
100,100,22,20
100,100,22,18
100,100,22,21
100,100,22,21
100,100,22,18
100,100,22,22
100,100,22,26
100,100,22,18
100,100,22,19
100,100,22,15
100,100,22,18
100,100,22,19
100,100,22,15
100,100,22,14
100,100,22,20
100,100,22,19
100,100,22,17
100,100,22,15
100,100,22,15
100,100,22,13
100,100,22,24
100,100,22,20
100,100,22,18
100,100,22,15
100,100,22,15
100,100,22,18
100,100,22,19
100,100,22,16
100,100,22,15
100,100,22,13
100,100,22,17
100,100,22,24
100,100,22,18
100,100,22,26
100,100,22,21
100,100,22,24
100,100,22,17
100,100,22,19
100,100,22,24
100,100,22,17
100,100,22,14
100,100,22,27
100,100,22,27
100,100,22,22
100,100,22,16
100,100,22,12
100,100,22,15
100,100,22,17
100,100,22,31
100,100,22,24
100,100,22,18
100,100,22,14
100,100,22,18
100,100,22,18
100,100,22,12
100,100,22,20
100,100,22,15
100,100,22,33
100,100,22,25
100,100,22,17
100,100,22,19
100,100,22,16
100,100,22,14
100,100,22,20
100,100,22,19
100,100,22,15
100,100,22,20
100,100,22,19
100,100,22,19
100,100,22,23
100,100,22,16
100,100,22,16
100,100,22,21
100,100,22,24
100,100,22,13
100,100,22,24
100,100,22,19
100,100,22,20
100,100,22,18
100,100,22,22
100,100,22,16
100,100,22,17
100,100,22,22
100,100,22,17
100,100,22,24
100,100,22,16
100,100,22,22
100,100,22,14
100,100,22,18
100,100,22,19
100,100,22,15
100,100,22,24
100,100,22,19
100,100,22,14
100,100,22,23
100,100,22,16
100,100,22,18
100,100,22,12
100,100,22,22
100,100,22,23
100,100,22,17
100,100,22,15
100,100,22,30
100,100,22,20
100,100,22,20
100,100,22,13
100,100,22,22
100,100,22,17
100,100,22,18
100,100,22,18
100,100,22,18
100,100,22,20
100,100,22,20
100,100,22,13
100,100,22,13
100,100,22,19
100,100,22,23
100,100,22,22
100,100,22,16
100,100,22,16
100,100,22,14
100,100,22,19
100,100,22,21
100,100,22,15
100,100,22,15
100,100,22,23
100,100,22,17
100,100,22,23
100,100,22,17
100,100,22,20
100,100,22,19
100,100,22,20
100,100,22,26
100,100,22,17
100,100,22,19
100,100,22,14
100,100,22,16
100,100,22,17
100,100,22,17
100,100,22,17
100,100,22,18
100,100,22,18
100,100,22,21
100,100,22,17
100,100,22,14
100,100,22,19
100,100,22,20
100,100,22,16
100,100,22,27
100,100,22,32
100,100,22,20
100,100,22,18
100,100,22,22
100,100,22,14
100,100,22,15
100,100,22,18
100,100,22,18
100,100,22,12
100,100,22,18
100,100,22,19
100,100,22,22
100,100,22,21
100,100,22,19
100,100,22,14
100,100,22,15
100,100,22,19
100,100,22,15
100,100,22,21
100,100,22,13
100,100,22,21
100,100,22,11
100,100,22,19
100,100,22,20
100,100,22,17
100,100,22,20
100,100,22,18
100,100,22,19
100,100,22,16
100,100,22,21
100,100,22,17
100,100,22,22
100,100,22,18
100,100,22,15
100,100,22,11
100,100,22,19
100,100,22,18
100,100,22,21
100,100,22,20
100,100,22,19
100,100,22,19
100,100,22,13
100,100,22,18
100,100,22,24
100,100,22,18
100,100,22,20
100,100,22,16
100,100,22,25
100,100,22,24
100,100,22,19
100,100,22,18
100,100,22,24
100,100,22,19
100,100,22,11
100,100,22,14
100,100,22,22
100,100,22,25
100,100,22,16
100,100,22,14
100,100,22,11
100,100,22,16
100,100,22,16
100,100,22,16
100,100,22,15
100,100,22,23
100,100,22,24
100,100,22,21
100,100,22,18
100,100,22,13
100,100,22,18
100,100,22,16
100,100,22,15
100,100,24,19
100,100,24,16
100,100,24,15
100,100,24,17
100,100,24,14
100,100,24,15
100,100,24,15
100,100,24,13
100,100,24,22
100,100,24,21
100,100,24,19
100,100,24,18
100,100,24,23
100,100,24,15
100,100,24,19
100,100,24,20
100,100,24,20
100,100,24,14
100,100,24,18
100,100,24,14
100,100,24,18
100,100,24,24
100,100,24,14
100,100,24,11
100,100,24,15
100,100,24,9
100,100,24,12
100,100,24,14
100,100,24,18
100,100,24,14
100,100,24,13
100,100,24,15
100,100,24,16
100,100,24,11
100,100,24,15
100,100,24,23
100,100,24,22
100,100,24,9
100,100,24,15
100,100,24,14
100,100,24,14
100,100,24,18
100,100,24,15
100,100,24,17
100,100,24,14
100,100,24,16
100,100,24,14
100,100,24,18
100,100,24,14
100,100,24,12
100,100,24,17
100,100,24,19
100,100,24,17
100,100,24,15
100,100,24,15
100,100,24,14
100,100,24,14
100,100,24,16
100,100,24,23
100,100,24,15
100,100,24,14
100,100,24,14
100,100,24,25
100,100,24,16
100,100,24,13
100,100,24,17
100,100,24,13
100,100,24,17
100,100,24,16
100,100,24,18
100,100,24,12
100,100,24,20
100,100,24,22
100,100,24,27
100,100,24,18
100,100,24,17
100,100,24,13
100,100,24,15
100,100,24,11
100,100,24,17
100,100,24,13
100,100,24,12
100,100,24,14
100,100,24,12
100,100,24,14
100,100,24,15
100,100,24,17
100,100,24,17
100,100,24,12
100,100,24,16
100,100,24,19
100,100,24,21
100,100,24,16
100,100,24,13
100,100,24,16
100,100,24,19
100,100,24,16
100,100,24,14
100,100,24,21
100,100,24,16
100,100,24,14
100,100,24,15
100,100,24,13
100,100,24,12
100,100,24,15
100,100,24,13
100,100,24,24
100,100,24,13
100,100,24,12
100,100,24,18
100,100,24,14
100,100,24,19
100,100,24,13
100,100,24,14
100,100,24,13
100,100,24,14
100,100,24,15
100,100,24,14
100,100,24,13
100,100,24,23
100,100,24,15
100,100,24,17
100,100,24,17
100,100,24,13
100,100,24,12
100,100,24,15
100,100,24,9
100,100,24,16
100,100,24,19
100,100,24,23
100,100,24,17
100,100,24,11
100,100,24,17
100,100,24,11
100,100,24,14
100,100,24,13
100,100,24,19
100,100,24,13
100,100,24,20
100,100,24,19
100,100,24,15
100,100,24,17
100,100,24,11
100,100,24,15
100,100,24,16
100,100,24,15
100,100,24,14
100,100,24,18
100,100,24,20
100,100,24,15
100,100,24,12
100,100,24,15
100,100,24,15
100,100,24,17
100,100,24,13
100,100,24,16
100,100,24,14
100,100,24,17
100,100,24,12
100,100,24,15
100,100,24,16
100,100,24,20
100,100,24,20
100,100,24,13
100,100,24,16
100,100,24,15
100,100,24,24
100,100,24,15
100,100,24,17
100,100,24,16
100,100,24,12
100,100,24,16
100,100,24,15
100,100,24,13
100,100,24,20
100,100,24,26
100,100,24,18
100,100,24,13
100,100,24,15
100,100,24,16
100,100,24,13
100,100,24,17
100,100,24,18
100,100,24,15
100,100,24,22
100,100,24,13
100,100,24,16
100,100,24,18
100,100,24,21
100,100,24,16
100,100,24,13
100,100,24,13
100,100,24,12
100,100,24,13
100,100,24,26
100,100,24,19
100,100,24,15
100,100,24,14
100,100,24,21
100,100,24,18
100,100,24,14
100,100,24,28
100,100,24,13
100,100,24,15
100,100,24,23
100,100,24,15
100,100,24,13
100,100,24,15
100,100,24,12
100,100,24,14
100,100,24,24
100,100,24,14
100,100,24,12
100,100,24,12
100,100,24,18
100,100,24,15
100,100,24,15
100,100,24,19
100,100,24,17
100,100,24,15
100,100,24,14
100,100,24,15
100,100,24,14
100,100,24,23
100,100,24,16
100,100,24,18
100,100,24,17
100,100,24,17
100,100,24,17
100,100,24,15
100,100,24,15
100,100,24,17
100,100,24,23
100,100,24,11
100,100,24,18
100,100,24,14
100,100,24,22
100,100,24,12
100,100,24,14
100,100,24,18
100,100,24,21
100,100,24,16
100,100,24,18
100,100,24,11
100,100,24,17
100,100,24,18
100,100,24,15
100,100,24,26
100,100,24,18
100,100,24,13
100,100,24,11
100,100,24,19
100,100,24,12
100,100,24,20
100,100,24,28
100,100,24,12
100,100,24,12
100,100,24,16
100,100,24,14
100,100,24,16
100,100,24,17
100,100,24,14
100,100,24,16
100,100,24,14
100,100,24,13
100,100,24,17
100,100,24,13
100,100,24,12
100,100,24,16
100,100,24,15
100,100,24,19
100,100,24,15
100,100,24,16
100,100,24,12
100,100,24,15
100,100,24,23
100,100,24,19
100,100,24,17
100,100,24,15
100,100,24,14
100,100,24,19
100,100,24,17
100,100,24,18
100,100,24,13
100,100,24,13
100,100,24,22
100,100,24,16
100,100,24,15
100,100,24,17
100,100,24,18
100,100,24,14
100,100,24,17
100,100,24,17
100,100,24,20
100,100,24,15
100,100,24,17
100,100,24,16
100,100,24,13
100,100,24,21
100,100,24,17
100,100,24,13
100,100,24,10
100,100,24,16
100,100,24,15
100,100,24,16
100,100,24,19
100,100,24,12
100,100,24,10
100,100,24,12
100,100,24,17
100,100,24,12
100,100,24,18
100,100,24,28
100,100,24,27
100,100,24,14
100,100,24,14
100,100,24,13
100,100,24,14
100,100,24,10
100,100,24,23
100,100,24,23
100,100,24,24
100,100,24,20
100,100,24,14
100,100,24,15
100,100,24,15
100,100,24,12
100,100,24,13
100,100,24,22
100,100,24,14
100,100,24,14
100,100,24,16
100,100,24,27
100,100,24,19
100,100,24,15
100,100,24,21
100,100,24,20
100,100,24,17
100,100,24,11
100,100,24,14
100,100,24,21
100,100,24,12
100,100,24,16
100,100,24,14
100,100,24,15
100,100,24,15
100,100,24,20
100,100,24,19
100,100,24,19
100,100,24,12
100,100,24,14
100,100,24,24
100,100,24,17
100,100,24,17
100,100,24,16
100,100,24,18
100,100,24,19
100,100,24,14
100,100,24,14
100,100,24,20
100,100,24,15
100,100,24,17
100,100,24,15
100,100,24,19
100,100,24,16
100,100,24,16
100,100,24,12
100,100,24,13
100,100,24,15
100,100,24,21
100,100,24,20
100,100,24,13
100,100,24,20
100,100,24,15
100,100,24,16
100,100,24,21
100,100,24,13
100,100,24,18
100,100,24,16
100,100,24,22
100,100,24,27
100,100,24,15
100,100,24,12
100,100,24,18
100,100,24,13
100,100,24,15
100,100,24,20
100,100,24,16
100,100,24,19
100,100,24,14
100,100,24,21
100,100,24,18
100,100,24,13
100,100,24,12
100,100,24,18
100,100,24,18
100,100,24,16
100,100,24,20
100,100,24,15
100,100,24,15
100,100,24,14
100,100,24,19
100,100,24,15
100,100,24,13
100,100,24,14
100,100,24,17
100,100,24,15
100,100,24,18
100,100,24,19
100,100,24,17
100,100,24,12
100,100,24,14
100,100,24,15
100,100,24,16
100,100,24,14
100,100,24,10
100,100,24,18
100,100,24,19
100,100,24,27
100,100,24,20
100,100,24,22
100,100,24,16
100,100,24,16
100,100,24,14
100,100,24,13
100,100,24,17
100,100,24,17
100,100,24,15
100,100,24,23
100,100,24,14
100,100,24,20
100,100,24,18
100,100,24,13
100,100,24,17
100,100,24,15
100,100,24,13
100,100,24,16
100,100,24,18
100,100,24,17
100,100,24,14
100,100,24,12
100,100,24,16
100,100,24,24
100,100,24,15
100,100,24,17
100,100,24,13
100,100,24,15
100,100,24,12
100,100,24,25
100,100,24,15
100,100,24,17
100,100,24,22
100,100,24,20
100,100,24,21
100,100,24,15
100,100,24,13
100,100,24,15
100,100,24,20
100,100,24,17
100,100,24,11
100,100,24,15
100,100,24,16
100,100,24,25
100,100,24,14
100,100,24,21
100,100,24,12
100,100,24,13
100,100,24,13
100,100,24,19
100,100,24,13
100,100,24,17
100,100,24,14
100,100,24,16
100,100,24,13
100,100,24,22
100,100,24,15
100,100,24,16
100,100,24,19
100,100,24,21
100,100,24,14
100,100,24,17
100,100,24,16
100,100,24,16
100,100,24,12
100,100,24,12
100,100,24,20
100,100,24,20
100,100,24,13
100,100,24,16
100,100,24,15
100,100,24,16
100,100,24,23
100,100,24,26
100,100,24,19
100,100,24,16
100,100,24,22
100,100,24,12
100,100,24,13
100,100,24,15
100,100,24,18
100,100,24,14
100,100,24,20
100,100,24,18
100,100,24,13
100,100,24,14
100,100,24,16
100,100,24,13
100,100,24,17
100,100,24,15
100,100,24,19
100,100,24,14
100,100,24,13
100,100,24,16
100,100,24,16
100,100,24,13
100,100,24,19
100,100,24,13
100,100,24,18
100,100,24,14
100,100,24,16
100,100,24,16
100,100,24,17
100,100,24,13
100,100,24,17
100,100,24,20
100,100,24,16
100,100,24,17
100,100,24,19
100,100,24,14
100,100,24,15
100,100,24,15
100,100,24,13
100,100,24,15
100,100,24,14
100,100,24,20
100,100,24,30
100,100,24,22
100,100,24,14
100,100,24,21
100,100,24,14
100,100,24,15
100,100,24,14
100,100,24,15
100,100,24,16
100,100,24,14
100,100,24,13
100,100,24,11
100,100,24,27
100,100,24,14
100,100,24,17
100,100,24,14
100,100,24,22
100,100,24,13
100,100,24,12
100,100,24,20
100,100,24,19
100,100,24,10
100,100,24,16
100,100,24,17
100,100,24,13
100,100,24,13
100,100,24,18
100,100,24,31
100,100,24,13
100,100,24,15
100,100,24,25
100,100,24,9
100,100,24,14
100,100,24,14
100,100,24,10
100,100,24,14
100,100,24,14
100,100,24,18
100,100,24,16
100,100,24,18
100,100,24,22
100,100,24,21
100,100,24,16
100,100,24,15
100,100,24,16
100,100,24,16
100,100,24,16
100,100,24,12
100,100,24,17
100,100,24,14
100,100,24,15
100,100,24,17
100,100,24,27
100,100,24,17
100,100,24,11
100,100,24,18
100,100,24,14
100,100,24,16
100,100,24,22
100,100,24,18
100,100,24,11
100,100,24,17
100,100,24,12
100,100,24,16
100,100,24,18
100,100,24,20
100,100,24,18
100,100,24,16
100,100,24,18
100,100,24,11
100,100,24,12
100,100,24,17
100,100,24,17
100,100,24,15
100,100,24,15
100,100,24,21
100,100,24,12
100,100,24,15
100,100,24,17
100,100,24,19
100,100,24,16
100,100,24,15
100,100,24,21
100,100,24,13
100,100,24,13
100,100,24,19
100,100,24,14
100,100,24,22
100,100,24,16
100,100,24,12
100,100,24,14
100,100,24,12
100,100,24,13
100,100,24,17
100,100,24,14
100,100,24,15
100,100,24,18
100,100,24,16
100,100,24,12
100,100,24,16
100,100,24,13
100,100,24,15
100,100,24,13
100,100,24,20
100,100,24,13
100,100,24,12
100,100,24,11
100,100,24,17
100,100,24,17
100,100,24,14
100,100,24,16
100,100,24,25
100,100,24,15
100,100,24,10
100,100,24,20
100,100,24,11
100,100,24,21
100,100,24,13
100,100,24,16
100,100,24,14
100,100,24,15
100,100,24,13
100,100,24,16
100,100,24,13
100,100,24,17
100,100,24,19
100,100,24,15
100,100,24,22
100,100,24,18
100,100,24,15
100,100,24,17
100,100,24,18
100,100,24,20
100,100,24,17
100,100,24,17
100,100,24,17
100,100,24,16
100,100,24,24
100,100,24,13
100,100,24,14
100,100,24,14
100,100,24,12
100,100,24,17
100,100,24,16
100,100,24,16
100,100,24,24
100,100,24,16
100,100,24,14
100,100,24,11
100,100,24,17
100,100,24,16
100,100,24,11
100,100,24,15
100,100,24,21
100,100,24,17
100,100,24,19
100,100,24,15
100,100,24,23
100,100,24,11
100,100,24,17
100,100,24,18
100,100,24,16
100,100,24,16
100,100,24,14
100,100,24,19
100,100,24,13
100,100,24,16
100,100,24,14
100,100,24,17
100,100,24,20
100,100,24,13
100,100,24,12
100,100,24,14
100,100,24,21
100,100,24,22
100,100,24,15
100,100,24,15
100,100,24,19
100,100,24,17
100,100,24,10
100,100,24,18
100,100,24,13
100,100,24,29
100,100,24,11
100,100,24,15
100,100,24,18
100,100,24,17
100,100,24,15
100,100,24,12
100,100,24,13
100,100,24,12
100,100,24,14
100,100,24,12
100,100,24,16
100,100,24,15
100,100,24,20
100,100,24,15
100,100,24,20
100,100,24,13
100,100,24,19
100,100,24,12
100,100,24,15
100,100,24,14
100,100,24,19
100,100,24,18
100,100,24,20
100,100,24,14
100,100,24,23
100,100,24,14
100,100,24,17
100,100,24,15
100,100,24,16
100,100,24,12
100,100,24,15
100,100,24,17
100,100,24,24
100,100,24,21
100,100,24,19
100,100,24,15
100,100,24,17
100,100,24,15
100,100,24,18
100,100,24,10
100,100,24,16
100,100,24,13
100,100,24,11
100,100,24,13
100,100,24,18
100,100,24,12
100,100,24,11
100,100,24,13
100,100,24,18
100,100,24,17
100,100,24,13
100,100,24,11
100,100,24,21
100,100,24,15
100,100,24,21
100,100,24,20
100,100,24,11
100,100,24,14
100,100,24,18
100,100,24,14
100,100,24,15
100,100,24,16
100,100,24,11
100,100,24,18
100,100,24,16
100,100,24,15
100,100,24,15
100,100,24,17
100,100,24,14
100,100,24,13
100,100,24,14
100,100,24,15
100,100,24,12
100,100,24,18
100,100,24,17
100,100,24,18
100,100,24,17
100,100,24,15
100,100,24,20
100,100,24,15
100,100,24,19
100,100,24,16
100,100,24,14
100,100,24,14
100,100,24,16
100,100,24,10
100,100,24,23
100,100,24,17
100,100,24,22
100,100,24,15
100,100,24,14
100,100,24,14
100,100,24,16
100,100,24,20
100,100,24,14
100,100,24,19
100,100,24,18
100,100,24,12
100,100,24,20
100,100,24,14
100,100,24,13
100,100,24,19
100,100,24,14
100,100,24,16
100,100,24,16
100,100,24,21
100,100,24,13
100,100,24,20
100,100,24,15
100,100,24,18
100,100,24,14
100,100,24,11
100,100,24,21
100,100,24,14
100,100,24,16
100,100,24,13
100,100,24,18
100,100,24,13
100,100,24,20
100,100,24,17
100,100,24,17
100,100,24,12
100,100,24,22
100,100,24,16
100,100,24,23
100,100,24,22
100,100,24,11
100,100,24,15
100,100,24,16
100,100,24,20
100,100,24,15
100,100,24,15
100,100,24,14
100,100,24,12
100,100,24,18
100,100,24,12
100,100,24,14
100,100,24,17
100,100,24,17
100,100,24,13
100,100,24,19
100,100,24,17
100,100,24,19
100,100,24,18
100,100,24,26
100,100,24,13
100,100,24,18
100,100,24,12
100,100,24,12
100,100,24,11
100,100,24,16
100,100,24,16
100,100,24,22
100,100,24,12
100,100,24,13
100,100,24,22
100,100,24,15
100,100,24,11
100,100,24,13
100,100,24,25
100,100,24,15
100,100,24,15
100,100,24,14
100,100,24,14
100,100,24,18
100,100,24,15
100,100,24,17
100,100,24,20
100,100,24,15
100,100,24,16
100,100,24,15
100,100,24,16
100,100,24,20
100,100,24,18
100,100,24,14
100,100,24,12
100,100,24,21
100,100,24,13
100,100,24,13
100,100,24,24
100,100,24,13
100,100,24,18
100,100,24,20
100,100,24,19
100,100,24,9
100,100,24,21
100,100,24,18
100,100,24,21
100,100,24,13
100,100,24,29
100,100,24,14
100,100,24,30
100,100,24,22
100,100,24,17
100,100,24,17
100,100,24,21
100,100,24,18
100,100,24,18
100,100,24,15
100,100,24,13
100,100,24,15
100,100,24,14
100,100,24,18
100,100,24,24
100,100,24,19
100,100,24,22
100,100,24,21
100,100,24,13
100,100,24,12
100,100,24,12
100,100,24,18
100,100,24,17
100,100,24,25
100,100,24,11
100,100,24,16
100,100,24,19
100,100,24,14
100,100,24,16
100,100,24,13
100,100,24,15
100,100,24,21
100,100,24,19
100,100,24,13
100,100,24,13
100,100,24,13
100,100,24,22
100,100,24,18
100,100,24,12
100,100,24,13
100,100,24,13
100,100,24,14
100,100,24,15
100,100,24,16
100,100,24,15
100,100,24,21
100,100,24,15
100,100,24,15
100,100,24,15
100,100,24,13
100,100,24,17
100,100,24,14
100,100,24,16
100,100,24,11
100,100,24,12
100,100,24,13
100,100,24,13
100,100,24,26
100,100,24,17
100,100,24,19
100,100,24,14
100,100,24,18
100,100,24,14
100,100,24,20
100,100,24,20
100,100,24,15
100,100,24,14
100,100,24,24
100,100,24,14
100,100,24,16
100,100,24,17
100,100,24,14
100,100,24,13
100,100,24,13
100,100,24,16
100,100,24,21
100,100,24,12
100,100,24,13
100,100,24,20
100,100,24,12
100,100,24,19
100,100,24,17
100,100,24,15
100,100,24,19
100,100,24,15
100,100,24,20
100,100,24,17
100,100,24,21
100,100,24,15
100,100,24,14
100,100,24,13
100,100,24,21
100,100,24,14
100,100,26,18
100,100,26,11
100,100,26,14
100,100,26,11
100,100,26,13
100,100,26,10
100,100,26,9
100,100,26,15
100,100,26,14
100,100,26,13
100,100,26,19
100,100,26,11
100,100,26,11
100,100,26,16
100,100,26,15
100,100,26,15
100,100,26,12
100,100,26,13
100,100,26,11
100,100,26,17
100,100,26,15
100,100,26,12
100,100,26,13
100,100,26,10
100,100,26,14
100,100,26,11
100,100,26,10
100,100,26,21
100,100,26,16
100,100,26,10
100,100,26,10
100,100,26,12
100,100,26,12
100,100,26,14
100,100,26,11
100,100,26,14
100,100,26,14
100,100,26,13
100,100,26,14
100,100,26,17
100,100,26,17
100,100,26,15
100,100,26,20
100,100,26,16
100,100,26,13
100,100,26,17
100,100,26,15
100,100,26,15
